ts,x direction pos,y direction pos,z direction pos, x origin, y origin, z origin, viewedObjects
2020-09-15T14:18:43.7275474Z,-0.03485491,0.2740247,-0.9610908,229.1678,-183.7675,272.3472,Office-Wall behind
2020-09-15T14:18:43.7605367Z,-0.05622046,0.1384935,-0.9887663,229.1678,-183.7676,272.3471,Office-Wall behind
2020-09-15T14:18:43.7895272Z,-0.05492776,0.1105819,-0.992348,229.1677,-183.7676,272.3471,Office-Wall behind
2020-09-15T14:18:43.8195183Z,-0.0556675,0.1104562,-0.9923208,229.1677,-183.7676,272.3471,Office-Wall behind
2020-09-15T14:18:43.8505070Z,-0.05547418,0.1108485,-0.9922879,229.1676,-183.7676,272.3471,Office-Wall behind
2020-09-15T14:18:43.8794980Z,-0.04677321,0.09367551,-0.9945035,229.1676,-183.7676,272.3471,Office-Wall behind
2020-09-15T14:18:43.9086886Z,-0.0475963,0.03935269,-0.9980912,229.1677,-183.7676,272.3471,head
2020-09-15T14:18:43.9386793Z,-0.04768037,0.03837763,-0.9981251,229.1676,-183.7676,272.347,head
2020-09-15T14:18:43.9666695Z,-0.04774797,0.03398968,-0.9982809,229.1676,-183.7676,272.3471,head
2020-09-15T14:18:43.9976596Z,-0.04828995,0.03257248,-0.9983022,229.1674,-183.7676,272.3472,head
2020-09-15T14:18:44.0516425Z,-0.04816519,0.03241228,-0.9983134,229.1672,-183.7675,272.3473,head
2020-09-15T14:18:44.0986271Z,-0.04880778,0.03186601,-0.9982997,229.1671,-183.7674,272.3475,head
2020-09-15T14:18:44.1276187Z,-0.05016143,0.0298212,-0.9982958,229.1674,-183.7675,272.3473,head
2020-09-15T14:18:44.1606063Z,-0.05065338,0.02959706,-0.9982776,229.1677,-183.7676,272.3471,head
2020-09-15T14:18:44.1945954Z,-0.05068364,0.02925995,-0.998286,229.1679,-183.7677,272.3469,head
2020-09-15T14:18:44.2285845Z,-0.05139938,0.02854237,-0.9982702,229.168,-183.7677,272.3468,head
2020-09-15T14:18:44.2585745Z,-0.05139317,0.02837183,-0.9982755,229.168,-183.7678,272.3467,head
2020-09-15T14:18:44.2905643Z,-0.05071785,0.02822575,-0.998314,229.1679,-183.7679,272.3466,head
2020-09-15T14:18:44.3885364Z,-0.04961032,0.02956851,-0.9983308,229.1678,-183.7679,272.3467,head
